date,time,close,atm_strike,month
16-10-2024,10:15:00,25064.4,25050,October
16-10-2024,10:30:00,25041.75,25050,October
16-10-2024,10:45:00,25023.4,25000,October
16-10-2024,11:00:00,25038.0,25050,October
16-10-2024,11:15:00,24989.45,25000,October
16-10-2024,11:30:00,24957.35,24950,October
16-10-2024,11:45:00,24927.4,24950,October
16-10-2024,12:00:00,24955.45,24950,October
16-10-2024,12:15:00,24945.6,24950,October
16-10-2024,12:30:00,24950.5,24950,October
16-10-2024,12:45:00,24950.2,24950,October
16-10-2024,13:00:00,24952.9,24950,October
16-10-2024,13:15:00,24986.35,25000,October
16-10-2024,13:30:00,24969.9,24950,October
16-10-2024,13:45:00,24969.95,24950,October
16-10-2024,14:00:00,24977.9,25000,October
16-10-2024,14:15:00,25014.9,25000,October
16-10-2024,14:30:00,25051.55,25050,October
16-10-2024,14:45:00,25011.3,25000,October
17-10-2024,09:45:00,24823.15,24800,October
17-10-2024,10:00:00,24830.35,24850,October
17-10-2024,10:15:00,24843.35,24850,October
17-10-2024,10:30:00,24835.05,24850,October
17-10-2024,10:45:00,24847.7,24850,October
17-10-2024,11:00:00,24820.2,24800,October
17-10-2024,11:15:00,24798.15,24800,October
17-10-2024,11:30:00,24777.7,24800,October
17-10-2024,11:45:00,24778.4,24800,October
17-10-2024,12:00:00,24782.25,24800,October
17-10-2024,12:15:00,24780.6,24800,October
17-10-2024,12:30:00,24793.5,24800,October
17-10-2024,12:45:00,24773.55,24750,October
17-10-2024,13:00:00,24795.1,24800,October
17-10-2024,13:15:00,24786.75,24800,October
17-10-2024,13:30:00,24763.7,24750,October
17-10-2024,13:45:00,24770.75,24750,October
17-10-2024,14:00:00,24755.55,24750,October
17-10-2024,14:15:00,24743.1,24750,October
17-10-2024,14:30:00,24761.1,24750,October
17-10-2024,14:45:00,24740.4,24750,October
18-10-2024,09:45:00,24654.75,24650,October
18-10-2024,10:00:00,24641.85,24650,October
18-10-2024,10:15:00,24678.65,24700,October
18-10-2024,10:30:00,24723.25,24700,October
18-10-2024,10:45:00,24749.4,24750,October
18-10-2024,11:00:00,24721.25,24700,October
18-10-2024,11:15:00,24713.8,24700,October
18-10-2024,11:30:00,24719.25,24700,October
18-10-2024,11:45:00,24779.2,24800,October
18-10-2024,12:00:00,24780.55,24800,October
18-10-2024,12:15:00,24793.85,24800,October
18-10-2024,12:30:00,24847.65,24850,October
18-10-2024,12:45:00,24849.95,24850,October
18-10-2024,13:00:00,24835.25,24850,October
18-10-2024,13:15:00,24824.85,24800,October
18-10-2024,13:30:00,24845.65,24850,October
18-10-2024,13:45:00,24877.4,24900,October
18-10-2024,14:00:00,24864.95,24850,October
18-10-2024,14:15:00,24868.6,24850,October
18-10-2024,14:30:00,24880.85,24900,October
18-10-2024,14:45:00,24853.2,24850,October
21-10-2024,09:45:00,24747.6,24750,October
21-10-2024,10:00:00,24749.0,24750,October
21-10-2024,10:15:00,24809.8,24800,October
21-10-2024,10:30:00,24808.05,24800,October
21-10-2024,10:45:00,24819.0,24800,October
21-10-2024,11:00:00,24831.8,24850,October
21-10-2024,11:15:00,24811.55,24800,October
21-10-2024,11:30:00,24788.7,24800,October
21-10-2024,11:45:00,24760.95,24750,October
21-10-2024,12:00:00,24745.0,24750,October
21-10-2024,12:15:00,24730.85,24750,October
21-10-2024,12:30:00,24746.15,24750,October
21-10-2024,12:45:00,24758.1,24750,October
21-10-2024,13:00:00,24721.35,24700,October
21-10-2024,13:15:00,24758.7,24750,October
21-10-2024,13:30:00,24772.6,24750,October
21-10-2024,13:45:00,24786.15,24800,October
21-10-2024,14:00:00,24874.05,24850,October
21-10-2024,14:15:00,24828.7,24850,October
21-10-2024,14:30:00,24857.35,24850,October
21-10-2024,14:45:00,24827.35,24850,October
22-10-2024,09:45:00,24864.9,24850,October
22-10-2024,10:00:00,24878.9,24900,October
22-10-2024,10:15:00,24768.45,24750,October
22-10-2024,10:30:00,24662.15,24650,October
22-10-2024,10:45:00,24659.0,24650,October
22-10-2024,11:00:00,24732.85,24750,October
22-10-2024,11:15:00,24724.95,24700,October
22-10-2024,11:30:00,24699.15,24700,October
22-10-2024,11:45:00,24660.05,24650,October
22-10-2024,12:00:00,24685.05,24700,October
22-10-2024,12:15:00,24653.0,24650,October
22-10-2024,12:30:00,24628.0,24650,October
22-10-2024,12:45:00,24624.4,24600,October
22-10-2024,13:00:00,24616.75,24600,October
22-10-2024,13:15:00,24604.05,24600,October
22-10-2024,13:30:00,24595.6,24600,October
22-10-2024,13:45:00,24585.15,24600,October
22-10-2024,14:00:00,24608.35,24600,October
22-10-2024,14:15:00,24615.7,24600,October
22-10-2024,14:30:00,24573.2,24550,October
22-10-2024,14:45:00,24551.0,24550,October
23-10-2024,09:45:00,24416.55,24400,October
23-10-2024,10:00:00,24484.25,24500,October
23-10-2024,10:15:00,24517.65,24500,October
23-10-2024,10:30:00,24507.35,24500,October
23-10-2024,10:45:00,24505.7,24500,October
23-10-2024,11:00:00,24540.9,24550,October
23-10-2024,11:15:00,24557.7,24550,October
23-10-2024,11:30:00,24586.75,24600,October
23-10-2024,11:45:00,24585.55,24600,October
23-10-2024,12:00:00,24572.2,24550,October
23-10-2024,12:15:00,24515.9,24500,October
23-10-2024,12:30:00,24539.7,24550,October
23-10-2024,12:45:00,24558.45,24550,October
23-10-2024,13:00:00,24564.8,24550,October
23-10-2024,13:15:00,24543.05,24550,October
23-10-2024,13:30:00,24548.6,24550,October
23-10-2024,13:45:00,24546.1,24550,October
23-10-2024,14:00:00,24527.65,24550,October
23-10-2024,14:15:00,24487.25,24500,October
23-10-2024,14:30:00,24457.9,24450,October
23-10-2024,14:45:00,24433.4,24450,October
24-10-2024,09:45:00,24361.25,24350,October
24-10-2024,10:00:00,24415.6,24400,October
24-10-2024,10:15:00,24446.0,24450,October
24-10-2024,10:30:00,24427.6,24450,October
24-10-2024,10:45:00,24426.15,24450,October
24-10-2024,11:00:00,24403.45,24400,October
24-10-2024,11:15:00,24404.2,24400,October
24-10-2024,11:30:00,24407.45,24400,October
24-10-2024,11:45:00,24415.5,24400,October
24-10-2024,12:00:00,24408.55,24400,October
24-10-2024,12:15:00,24402.85,24400,October
24-10-2024,12:30:00,24404.0,24400,October
24-10-2024,12:45:00,24412.8,24400,October
24-10-2024,13:00:00,24399.1,24400,October
24-10-2024,13:15:00,24396.65,24400,October
24-10-2024,13:30:00,24392.5,24400,October
24-10-2024,13:45:00,24389.7,24400,October
24-10-2024,14:00:00,24399.85,24400,October
24-10-2024,14:15:00,24386.95,24400,October
24-10-2024,14:30:00,24395.6,24400,October
24-10-2024,14:45:00,24395.35,24400,October
25-10-2024,09:45:00,24363.9,24350,October
25-10-2024,10:00:00,24255.15,24250,October
25-10-2024,10:15:00,24234.3,24250,October
25-10-2024,10:30:00,24210.9,24200,October
25-10-2024,10:45:00,24185.7,24200,October
25-10-2024,11:00:00,24152.8,24150,October
25-10-2024,11:15:00,24169.65,24150,October
25-10-2024,11:30:00,24139.75,24150,October
25-10-2024,11:45:00,24150.75,24150,October
25-10-2024,12:00:00,24143.8,24150,October
25-10-2024,12:15:00,24127.35,24150,October
25-10-2024,12:30:00,24116.25,24100,October
25-10-2024,12:45:00,24127.7,24150,October
25-10-2024,13:00:00,24124.85,24100,October
25-10-2024,13:15:00,24126.6,24150,October
25-10-2024,13:30:00,24104.25,24100,October
25-10-2024,13:45:00,24126.65,24150,October
25-10-2024,14:00:00,24106.8,24100,October
25-10-2024,14:15:00,24106.55,24100,October
25-10-2024,14:30:00,24079.6,24100,October
25-10-2024,14:45:00,24099.75,24100,October
28-10-2024,09:45:00,24146.8,24150,October
28-10-2024,10:00:00,24288.0,24300,October
28-10-2024,10:15:00,24305.1,24300,October
28-10-2024,10:30:00,24384.5,24400,October
28-10-2024,10:45:00,24428.2,24450,October
28-10-2024,11:00:00,24399.35,24400,October
28-10-2024,11:15:00,24399.15,24400,October
28-10-2024,11:30:00,24401.4,24400,October
28-10-2024,11:45:00,24428.4,24450,October
28-10-2024,12:00:00,24413.95,24400,October
28-10-2024,12:15:00,24473.75,24450,October
28-10-2024,12:30:00,24474.15,24450,October
28-10-2024,12:45:00,24446.7,24450,October
28-10-2024,13:00:00,24418.2,24400,October
28-10-2024,13:15:00,24419.2,24400,October
28-10-2024,13:30:00,24428.9,24450,October
28-10-2024,13:45:00,24425.8,24450,October
28-10-2024,14:00:00,24417.4,24400,October
28-10-2024,14:15:00,24378.5,24400,October
28-10-2024,14:30:00,24383.35,24400,October
28-10-2024,14:45:00,24394.3,24400,October
29-10-2024,09:45:00,24239.3,24250,October
29-10-2024,10:00:00,24203.7,24200,October
29-10-2024,10:15:00,24212.7,24200,October
29-10-2024,10:30:00,24208.35,24200,October
29-10-2024,10:45:00,24154.2,24150,October
29-10-2024,11:00:00,24197.9,24200,October
29-10-2024,11:15:00,24194.9,24200,October
29-10-2024,11:30:00,24183.8,24200,October
29-10-2024,11:45:00,24240.55,24250,October
29-10-2024,12:00:00,24236.7,24250,October
29-10-2024,12:15:00,24292.75,24300,October
29-10-2024,12:30:00,24271.15,24250,October
29-10-2024,12:45:00,24297.6,24300,October
29-10-2024,13:00:00,24328.45,24350,October
29-10-2024,13:15:00,24329.65,24350,October
29-10-2024,13:30:00,24315.25,24300,October
29-10-2024,13:45:00,24286.95,24300,October
29-10-2024,14:00:00,24328.8,24350,October
29-10-2024,14:15:00,24414.9,24400,October
29-10-2024,14:30:00,24412.45,24400,October
29-10-2024,14:45:00,24433.7,24450,October
30-10-2024,09:45:00,24398.35,24400,October
30-10-2024,10:00:00,24399.2,24400,October
30-10-2024,10:15:00,24423.5,24400,October
30-10-2024,10:30:00,24401.75,24400,October
30-10-2024,10:45:00,24401.7,24400,October
30-10-2024,11:00:00,24430.15,24450,October
30-10-2024,11:15:00,24435.45,24450,October
30-10-2024,11:30:00,24440.0,24450,October
30-10-2024,11:45:00,24449.9,24450,October
30-10-2024,12:00:00,24442.55,24450,October
30-10-2024,12:15:00,24432.9,24450,October
30-10-2024,12:30:00,24437.1,24450,October
30-10-2024,12:45:00,24454.5,24450,October
30-10-2024,13:00:00,24459.2,24450,October
30-10-2024,13:15:00,24415.45,24400,October
30-10-2024,13:30:00,24393.15,24400,October
30-10-2024,13:45:00,24371.0,24350,October
30-10-2024,14:00:00,24356.05,24350,October
30-10-2024,14:15:00,24312.25,24300,October
30-10-2024,14:30:00,24360.25,24350,October
30-10-2024,14:45:00,24363.8,24350,October
31-10-2024,09:45:00,24284.25,24300,October
31-10-2024,10:00:00,24301.75,24300,October
31-10-2024,10:15:00,24266.65,24250,October
31-10-2024,10:30:00,24260.05,24250,October
31-10-2024,10:45:00,24256.25,24250,October
31-10-2024,11:00:00,24258.7,24250,October
31-10-2024,11:15:00,24254.3,24250,October
31-10-2024,11:30:00,24249.9,24250,October
31-10-2024,11:45:00,24239.35,24250,October
31-10-2024,12:00:00,24233.2,24250,October
31-10-2024,12:15:00,24230.25,24250,October
31-10-2024,12:30:00,24225.2,24250,October
31-10-2024,12:45:00,24197.95,24200,October
31-10-2024,13:00:00,24203.1,24200,October
31-10-2024,13:15:00,24215.1,24200,October
31-10-2024,13:30:00,24209.95,24200,October
31-10-2024,13:45:00,24230.0,24250,October
31-10-2024,14:00:00,24204.1,24200,October
31-10-2024,14:15:00,24190.8,24200,October
31-10-2024,14:30:00,24181.05,24200,October
31-10-2024,14:45:00,24223.0,24200,October
04-11-2024,09:45:00,24052.75,24050,November
04-11-2024,10:00:00,24046.15,24050,November
04-11-2024,10:15:00,23959.4,23950,November
04-11-2024,10:30:00,23945.1,23950,November
04-11-2024,10:45:00,23939.5,23950,November
04-11-2024,11:00:00,23877.55,23900,November
04-11-2024,11:15:00,23833.3,23850,November
04-11-2024,11:30:00,23876.7,23900,November
04-11-2024,11:45:00,23872.15,23850,November
04-11-2024,12:00:00,23919.35,23900,November
04-11-2024,12:15:00,23926.85,23950,November
04-11-2024,12:30:00,23886.85,23900,November
04-11-2024,12:45:00,23887.95,23900,November
04-11-2024,13:00:00,23879.15,23900,November
04-11-2024,13:15:00,23909.9,23900,November
04-11-2024,13:30:00,23886.75,23900,November
04-11-2024,13:45:00,23884.5,23900,November
04-11-2024,14:00:00,23920.55,23900,November
04-11-2024,14:15:00,23938.7,23950,November
04-11-2024,14:30:00,23946.3,23950,November
04-11-2024,14:45:00,23959.15,23950,November
05-11-2024,09:45:00,23946.75,23950,November
05-11-2024,10:00:00,23991.55,24000,November
05-11-2024,10:15:00,23958.6,23950,November
05-11-2024,10:30:00,24014.85,24000,November
05-11-2024,10:45:00,23971.05,23950,November
05-11-2024,11:00:00,23989.1,24000,November
05-11-2024,11:15:00,23980.85,24000,November
05-11-2024,11:30:00,23936.3,23950,November
05-11-2024,11:45:00,23867.5,23850,November
05-11-2024,12:00:00,23862.65,23850,November
05-11-2024,12:15:00,23878.6,23900,November
05-11-2024,12:30:00,23883.15,23900,November
05-11-2024,12:45:00,23914.75,23900,November
05-11-2024,13:00:00,23923.0,23900,November
05-11-2024,13:15:00,23920.85,23900,November
05-11-2024,13:30:00,24074.95,24050,November
05-11-2024,13:45:00,24076.95,24100,November
05-11-2024,14:00:00,24126.05,24150,November
05-11-2024,14:15:00,24162.9,24150,November
05-11-2024,14:30:00,24203.7,24200,November
05-11-2024,14:45:00,24202.9,24200,November
06-11-2024,09:45:00,24352.15,24350,November
06-11-2024,10:00:00,24371.9,24350,November
06-11-2024,10:15:00,24369.15,24350,November
06-11-2024,10:30:00,24290.1,24300,November
06-11-2024,10:45:00,24305.9,24300,November
06-11-2024,11:00:00,24368.5,24350,November
06-11-2024,11:15:00,24363.15,24350,November
06-11-2024,11:30:00,24366.35,24350,November
06-11-2024,11:45:00,24391.75,24400,November
06-11-2024,12:00:00,24437.0,24450,November
06-11-2024,12:15:00,24422.3,24400,November
06-11-2024,12:30:00,24428.35,24450,November
06-11-2024,12:45:00,24420.1,24400,November
06-11-2024,13:00:00,24432.55,24450,November
06-11-2024,13:15:00,24457.85,24450,November
06-11-2024,13:30:00,24460.6,24450,November
06-11-2024,13:45:00,24466.65,24450,November
06-11-2024,14:00:00,24492.3,24500,November
06-11-2024,14:15:00,24485.8,24500,November
06-11-2024,14:30:00,24520.15,24500,November
06-11-2024,14:45:00,24460.4,24450,November
07-11-2024,09:45:00,24355.25,24350,November
07-11-2024,10:00:00,24258.25,24250,November
07-11-2024,10:15:00,24224.85,24200,November
07-11-2024,10:30:00,24185.2,24200,November
07-11-2024,10:45:00,24207.25,24200,November
07-11-2024,11:00:00,24245.85,24250,November
07-11-2024,11:15:00,24226.1,24250,November
07-11-2024,11:30:00,24225.95,24250,November
07-11-2024,11:45:00,24212.85,24200,November
07-11-2024,12:00:00,24203.55,24200,November
07-11-2024,12:15:00,24200.85,24200,November
07-11-2024,12:30:00,24222.85,24200,November
07-11-2024,12:45:00,24231.2,24250,November
