month,date,entry_time,exit_time,qty_per_leg,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,entry_combined_premium,exit_combined_premium,pair_stoploss_level,pair_pnl,exit_reason,ce_file,pe_file,event_dt,market_pair_pnl,kill_switch_adjustment,cum_realized_pnl
October,08-10-2024,11:00:00,14:59:00,150,25150,24650,58.05,79.9,50.3,51.55,137.95,101.85,206.925,5415.0,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024650PE.csv,2024-10-08 14:59:00,,,38572.5
October,08-10-2024,11:15:00,14:59:00,150,25200,24700,55.3,69.45,38.8,61.4,124.75,100.2,187.125,3682.5,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024700PE.csv,2024-10-08 14:59:00,,,42255.0
October,08-10-2024,11:30:00,14:59:00,150,25250,24750,47.9,64.25,28.95,72.9,112.15,101.85,168.225,1545.0,FORCE_EXIT_1459,NIFTY24101025250CE.csv,NIFTY24101024750PE.csv,2024-10-08 14:59:00,,,43800.0
October,08-10-2024,11:45:00,14:59:00,150,25200,24700,52.35,59.8,38.8,61.4,112.15,100.2,168.225,1792.5,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024700PE.csv,2024-10-08 14:59:00,,,45592.5
October,08-10-2024,12:00:00,14:59:00,150,25150,24650,56.9,65.45,50.3,51.55,122.35,101.85,183.525,3075.0,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024650PE.csv,2024-10-08 14:59:00,,,48667.5
October,08-10-2024,12:15:00,14:59:00,150,25200,24700,46.4,68.15,38.8,61.4,114.55,100.2,171.825,2152.5,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024700PE.csv,2024-10-08 14:59:00,,,50820.0
October,08-10-2024,12:30:00,14:59:00,150,25150,24650,52.15,64.05,50.3,51.55,116.2,101.85,174.3,2152.5,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024650PE.csv,2024-10-08 14:59:00,,,52972.5
October,08-10-2024,12:45:00,14:59:00,150,25150,24650,46.85,61.35,50.3,51.55,108.2,101.85,162.3,952.5,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024650PE.csv,2024-10-08 14:59:00,,,53925.0
October,08-10-2024,13:00:00,14:59:00,150,25150,24650,40.15,69.2,50.3,51.55,109.35,101.85,164.025,1125.0,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024650PE.csv,2024-10-08 14:59:00,,,55050.0
October,08-10-2024,13:15:00,14:59:00,150,25200,24700,43.0,56.0,38.8,61.4,99.0,100.2,148.5,-180.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024700PE.csv,2024-10-08 14:59:00,,,54870.0
October,08-10-2024,13:30:00,14:59:00,150,25200,24700,41.4,54.65,38.8,61.4,96.05,100.2,144.075,-622.5,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024700PE.csv,2024-10-08 14:59:00,,,54247.5
October,08-10-2024,13:45:00,14:59:00,150,25250,24750,38.55,55.8,28.95,72.9,94.35,101.85,141.525,-1125.0,FORCE_EXIT_1459,NIFTY24101025250CE.csv,NIFTY24101024750PE.csv,2024-10-08 14:59:00,,,53122.5
October,08-10-2024,14:00:00,14:59:00,150,25250,24750,43.4,57.45,28.95,72.9,100.85,101.85,151.275,-150.0,FORCE_EXIT_1459,NIFTY24101025250CE.csv,NIFTY24101024750PE.csv,2024-10-08 14:59:00,,,52972.5
October,08-10-2024,14:15:00,14:59:00,150,25300,24800,38.45,56.1,21.9,86.15,94.55,108.05,141.825,-2025.0,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024800PE.csv,2024-10-08 14:59:00,,,50947.5
October,08-10-2024,14:30:00,14:59:00,150,25300,24800,34.0,61.75,21.9,86.15,95.75,108.05,143.625,-1845.0,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024800PE.csv,2024-10-08 14:59:00,,,49102.5
October,08-10-2024,14:45:00,14:59:00,150,25200,24700,35.85,63.4,38.8,61.4,99.25,100.2,148.875,-142.5,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024700PE.csv,2024-10-08 14:59:00,,,48960.0
October,09-10-2024,11:30:00,12:00:00,150,25450,25050,23.55,40.8,13.35,87.4,64.35,100.75,96.525,-5460.0,PAIR_STOPLOSS_HIT,NIFTY24101025450CE.csv,NIFTY24101025050PE.csv,2024-10-09 12:00:00,,,-5460.0
October,09-10-2024,09:45:00,14:59:00,150,25300,24900,42.8,71.4,11.6,52.1,114.2,63.7,171.3,7575.0,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,2115.0
October,09-10-2024,10:00:00,14:59:00,150,25300,24900,45.1,63.9,11.6,52.1,109.0,63.7,163.5,6795.0,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,8910.0
October,09-10-2024,10:15:00,14:59:00,150,25350,24950,47.95,41.5,7.8,71.85,89.45,79.65,134.175,1470.0,FORCE_EXIT_1459,NIFTY24101025350CE.csv,NIFTY24101024950PE.csv,2024-10-09 14:59:00,,,10380.0
October,09-10-2024,10:30:00,14:59:00,150,25350,24950,34.1,47.0,7.8,71.85,81.1,79.65,121.65,217.5,FORCE_EXIT_1459,NIFTY24101025350CE.csv,NIFTY24101024950PE.csv,2024-10-09 14:59:00,,,10597.5
October,09-10-2024,10:45:00,14:59:00,150,25400,25000,31.55,45.65,5.45,94.65,77.2,100.1,115.8,-3435.0,FORCE_EXIT_1459,NIFTY24101025400CE.csv,NIFTY24101025000PE.csv,2024-10-09 14:59:00,,,7162.5
October,09-10-2024,11:00:00,14:59:00,150,25400,25000,34.6,37.6,5.45,94.65,72.2,100.1,108.3,-4185.0,FORCE_EXIT_1459,NIFTY24101025400CE.csv,NIFTY24101025000PE.csv,2024-10-09 14:59:00,,,2977.5
October,09-10-2024,11:15:00,14:59:00,150,25400,25000,37.85,34.0,5.45,94.65,71.85,100.1,107.775,-4237.5,FORCE_EXIT_1459,NIFTY24101025400CE.csv,NIFTY24101025000PE.csv,2024-10-09 14:59:00,,,-1260.0
October,09-10-2024,11:45:00,14:59:00,150,25350,24950,35.35,32.0,7.8,71.85,67.35,79.65,101.025,-1845.0,FORCE_EXIT_1459,NIFTY24101025350CE.csv,NIFTY24101024950PE.csv,2024-10-09 14:59:00,,,-3105.0
October,09-10-2024,12:00:00,14:59:00,150,25300,24900,33.5,40.35,11.6,52.1,73.85,63.7,110.775,1522.5,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,-1582.5
October,09-10-2024,12:15:00,14:59:00,150,25300,24900,37.55,36.0,11.6,52.1,73.55,63.7,110.325,1477.5,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,-105.0
October,09-10-2024,12:30:00,14:59:00,150,25350,24950,27.9,38.55,7.8,71.85,66.45,79.65,99.675,-1980.0,FORCE_EXIT_1459,NIFTY24101025350CE.csv,NIFTY24101024950PE.csv,2024-10-09 14:59:00,,,-2085.0
October,09-10-2024,12:45:00,14:59:00,150,25350,24950,24.0,39.45,7.8,71.85,63.45,79.65,95.175,-2430.0,FORCE_EXIT_1459,NIFTY24101025350CE.csv,NIFTY24101024950PE.csv,2024-10-09 14:59:00,,,-4515.0
October,09-10-2024,13:00:00,14:59:00,150,25350,24950,25.7,33.65,7.8,71.85,59.35,79.65,89.025,-3045.0,FORCE_EXIT_1459,NIFTY24101025350CE.csv,NIFTY24101024950PE.csv,2024-10-09 14:59:00,,,-7560.0
October,09-10-2024,13:15:00,14:59:00,150,25300,24900,30.75,30.2,11.6,52.1,60.95,63.7,91.425,-412.5,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,-7972.5
October,09-10-2024,13:30:00,14:59:00,150,25300,24900,24.6,37.3,11.6,52.1,61.9,63.7,92.85,-270.0,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,-8242.5
October,09-10-2024,13:45:00,14:59:00,150,25300,24900,27.7,28.65,11.6,52.1,56.35,63.7,84.525,-1102.5,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,-9345.0
October,09-10-2024,14:00:00,14:59:00,150,25300,24900,27.15,27.5,11.6,52.1,54.65,63.7,81.975,-1357.5,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,-10702.5
October,09-10-2024,14:15:00,14:59:00,150,25300,24900,23.35,28.05,11.6,52.1,51.4,63.7,77.1,-1845.0,FORCE_EXIT_1459,NIFTY24101025300CE.csv,NIFTY24101024900PE.csv,2024-10-09 14:59:00,,,-12547.5
October,09-10-2024,14:30:00,14:59:00,150,25250,24850,22.95,31.2,16.7,37.7,54.15,54.4,81.225,-37.5,FORCE_EXIT_1459,NIFTY24101025250CE.csv,NIFTY24101024850PE.csv,2024-10-09 14:59:00,,,-12585.0
October,09-10-2024,14:45:00,14:59:00,150,25250,24850,17.35,35.65,16.7,37.7,53.0,54.4,79.5,-210.0,FORCE_EXIT_1459,NIFTY24101025250CE.csv,NIFTY24101024850PE.csv,2024-10-09 14:59:00,,,-12795.0
October,10-10-2024,09:45:00,10:05:00,150,25150,24850,19.35,13.15,46.1,4.05,32.5,50.15,48.75,-2647.5,PAIR_STOPLOSS_HIT,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 10:05:00,,,-2647.5
October,10-10-2024,10:15:00,11:19:00,150,25300,25000,14.45,13.8,2.75,40.2,28.25,42.95,42.375,-2205.0,PAIR_STOPLOSS_HIT,NIFTY24101025300CE.csv,NIFTY24101025000PE.csv,2024-10-10 11:19:00,,,-4852.5
October,10-10-2024,10:00:00,14:59:00,150,25200,24900,21.0,9.45,0.35,0.6,30.45,0.95,45.675,4425.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,-427.5
October,10-10-2024,10:30:00,14:59:00,150,25250,24950,14.0,12.65,0.3,1.0,26.65,1.3,39.975,3802.5,FORCE_EXIT_1459,NIFTY24101025250CE.csv,NIFTY24101024950PE.csv,2024-10-10 14:59:00,,,3375.0
October,10-10-2024,10:45:00,14:59:00,150,25200,24900,11.8,9.95,0.35,0.6,21.75,0.95,32.625,3120.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,6495.0
October,10-10-2024,11:00:00,14:59:00,150,25200,24900,11.75,7.0,0.35,0.6,18.75,0.95,28.125,2670.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,9165.0
October,10-10-2024,11:15:00,14:59:00,150,25200,24900,7.05,9.9,0.35,0.6,16.95,0.95,25.425,2400.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,11565.0
October,10-10-2024,11:30:00,14:59:00,150,25150,24850,9.05,5.05,0.35,0.35,14.1,0.7,21.15,2010.0,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,13575.0
October,10-10-2024,11:45:00,14:59:00,150,25150,24850,9.2,4.05,0.35,0.35,13.25,0.7,19.875,1882.5,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,15457.5
October,10-10-2024,12:00:00,14:59:00,150,25200,24900,6.05,4.2,0.35,0.6,10.25,0.95,15.375,1395.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,16852.5
October,10-10-2024,12:15:00,14:59:00,150,25200,24900,4.65,4.0,0.35,0.6,8.65,0.95,12.975,1155.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,18007.5
October,10-10-2024,12:30:00,14:59:00,150,25200,24900,5.1,2.65,0.35,0.6,7.75,0.95,11.625,1020.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,19027.5
October,10-10-2024,12:45:00,14:59:00,150,25150,24850,4.5,1.75,0.35,0.35,6.25,0.7,9.375,832.5,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,19860.0
October,10-10-2024,13:00:00,14:59:00,150,25150,24850,4.15,1.7,0.35,0.35,5.85,0.7,8.775,772.5,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,20632.5
October,10-10-2024,13:15:00,14:59:00,150,25200,24900,3.2,1.55,0.35,0.6,4.75,0.95,7.125,570.0,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,21202.5
October,10-10-2024,13:30:00,14:59:00,150,25200,24900,2.4,1.7,0.35,0.6,4.1,0.95,6.15,472.5,FORCE_EXIT_1459,NIFTY24101025200CE.csv,NIFTY24101024900PE.csv,2024-10-10 14:59:00,,,21675.0
October,10-10-2024,13:45:00,14:59:00,150,25150,24850,3.4,1.05,0.35,0.35,4.45,0.7,6.675,562.5,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,22237.5
October,10-10-2024,14:00:00,14:59:00,150,25150,24850,2.7,0.9,0.35,0.35,3.6,0.7,5.4,435.0,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,22672.5
October,10-10-2024,14:15:00,14:59:00,150,25150,24850,2.25,0.7,0.35,0.35,2.95,0.7,4.425,337.5,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,23010.0
October,10-10-2024,14:30:00,14:59:00,150,25150,24850,1.7,0.5,0.35,0.35,2.2,0.7,3.3,225.0,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,23235.0
October,10-10-2024,14:45:00,14:59:00,150,25150,24850,0.6,0.55,0.35,0.35,1.15,0.7,1.725,67.5,FORCE_EXIT_1459,NIFTY24101025150CE.csv,NIFTY24101024850PE.csv,2024-10-10 14:59:00,,,23302.5
October,11-10-2024,09:45:00,14:59:00,150,25300,24700,51.85,52.0,30.4,56.45,103.85,86.85,155.775,2550.0,FORCE_EXIT_1459,NIFTY24101725300CE.csv,NIFTY24101724700PE.csv,2024-10-11 14:59:00,,,2550.0
October,11-10-2024,10:00:00,14:59:00,150,25300,24700,48.85,53.9,30.4,56.45,102.75,86.85,154.125,2385.0,FORCE_EXIT_1459,NIFTY24101725300CE.csv,NIFTY24101724700PE.csv,2024-10-11 14:59:00,,,4935.0
October,11-10-2024,10:15:00,14:59:00,150,25300,24700,52.1,48.85,30.4,56.45,100.95,86.85,151.425,2115.0,FORCE_EXIT_1459,NIFTY24101725300CE.csv,NIFTY24101724700PE.csv,2024-10-11 14:59:00,,,7050.0
October,11-10-2024,10:30:00,14:59:00,150,25300,24700,46.3,52.25,30.4,56.45,98.55,86.85,147.825,1755.0,FORCE_EXIT_1459,NIFTY24101725300CE.csv,NIFTY24101724700PE.csv,2024-10-11 14:59:00,,,8805.0
October,11-10-2024,10:45:00,14:59:00,150,25250,24650,51.3,50.3,39.75,47.1,101.6,86.85,152.4,2212.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,11017.5
October,11-10-2024,11:00:00,14:59:00,150,25250,24650,47.95,55.05,39.75,47.1,103.0,86.85,154.5,2422.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,13440.0
October,11-10-2024,11:15:00,14:59:00,150,25250,24650,45.6,55.9,39.75,47.1,101.5,86.85,152.25,2197.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,15637.5
October,11-10-2024,11:30:00,14:59:00,150,25250,24650,41.1,65.5,39.75,47.1,106.6,86.85,159.9,2962.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,18600.0
October,11-10-2024,11:45:00,14:59:00,150,25250,24650,41.05,64.95,39.75,47.1,106.0,86.85,159.0,2872.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,21472.5
October,11-10-2024,12:00:00,14:59:00,150,25250,24650,41.35,59.5,39.75,47.1,100.85,86.85,151.275,2100.0,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,23572.5
October,11-10-2024,12:15:00,14:59:00,150,25250,24650,43.9,54.25,39.75,47.1,98.15,86.85,147.225,1695.0,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,25267.5
October,11-10-2024,12:30:00,14:59:00,150,25250,24650,43.15,51.0,39.75,47.1,94.15,86.85,141.225,1095.0,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,26362.5
October,11-10-2024,12:45:00,14:59:00,150,25250,24650,42.2,52.2,39.75,47.1,94.4,86.85,141.6,1132.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,27495.0
October,11-10-2024,13:00:00,14:59:00,150,25250,24650,44.0,49.3,39.75,47.1,93.3,86.85,139.95,967.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,28462.5
October,11-10-2024,13:15:00,14:59:00,150,25250,24650,43.75,48.0,39.75,47.1,91.75,86.85,137.625,735.0,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,29197.5
October,11-10-2024,13:30:00,14:59:00,150,25250,24650,45.35,45.45,39.75,47.1,90.8,86.85,136.2,592.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,29790.0
October,11-10-2024,13:45:00,14:59:00,150,25250,24650,41.2,51.7,39.75,47.1,92.9,86.85,139.35,907.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,30697.5
October,11-10-2024,14:00:00,14:59:00,150,25250,24650,46.4,41.2,39.75,47.1,87.6,86.85,131.4,112.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,30810.0
October,11-10-2024,14:15:00,14:59:00,150,25250,24650,40.55,48.05,39.75,47.1,88.6,86.85,132.9,262.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,31072.5
October,11-10-2024,14:30:00,14:59:00,150,25250,24650,39.75,44.75,39.75,47.1,84.5,86.85,126.75,-352.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,30720.0
October,11-10-2024,14:45:00,14:59:00,150,25250,24650,41.2,44.3,39.75,47.1,85.5,86.85,128.25,-202.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724650PE.csv,2024-10-11 14:59:00,,,30517.5
October,14-10-2024,09:45:00,14:59:00,150,25350,24850,41.6,39.65,33.85,30.0,81.25,63.85,121.875,2610.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,2610.0
October,14-10-2024,10:00:00,14:59:00,150,25350,24850,45.75,36.75,33.85,30.0,82.5,63.85,123.75,2797.5,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,5407.5
October,14-10-2024,10:15:00,14:59:00,150,25350,24850,38.65,36.7,33.85,30.0,75.35,63.85,113.025,1725.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,7132.5
October,14-10-2024,10:30:00,14:59:00,150,25350,24850,35.75,37.9,33.85,30.0,73.65,63.85,110.475,1470.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,8602.5
October,14-10-2024,10:45:00,14:59:00,150,25350,24850,35.8,36.4,33.85,30.0,72.2,63.85,108.3,1252.5,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,9855.0
October,14-10-2024,11:00:00,14:59:00,150,25350,24850,33.4,38.25,33.85,30.0,71.65,63.85,107.475,1170.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,11025.0
October,14-10-2024,11:15:00,14:59:00,150,25350,24850,37.65,34.35,33.85,30.0,72.0,63.85,108.0,1222.5,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,12247.5
October,14-10-2024,11:30:00,14:59:00,150,25350,24850,38.6,33.15,33.85,30.0,71.75,63.85,107.625,1185.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,13432.5
October,14-10-2024,11:45:00,14:59:00,150,25400,24900,30.0,39.6,24.9,38.8,69.6,63.7,104.4,885.0,FORCE_EXIT_1459,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-14 14:59:00,,,14317.5
October,14-10-2024,12:00:00,14:59:00,150,25400,24900,29.7,37.65,24.9,38.8,67.35,63.7,101.025,547.5,FORCE_EXIT_1459,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-14 14:59:00,,,14865.0
October,14-10-2024,12:15:00,14:59:00,150,25400,24900,33.0,35.8,24.9,38.8,68.8,63.7,103.2,765.0,FORCE_EXIT_1459,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-14 14:59:00,,,15630.0
October,14-10-2024,12:30:00,14:59:00,150,25350,24850,37.5,31.25,33.85,30.0,68.75,63.85,103.125,735.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,16365.0
October,14-10-2024,12:45:00,14:59:00,150,25400,24900,29.4,36.15,24.9,38.8,65.55,63.7,98.325,277.5,FORCE_EXIT_1459,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-14 14:59:00,,,16642.5
October,14-10-2024,13:00:00,14:59:00,150,25350,24850,33.0,33.5,33.85,30.0,66.5,63.85,99.75,397.5,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,17040.0
October,14-10-2024,13:15:00,14:59:00,150,25350,24850,32.55,35.0,33.85,30.0,67.55,63.85,101.325,555.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,17595.0
October,14-10-2024,13:30:00,14:59:00,150,25350,24850,33.95,32.9,33.85,30.0,66.85,63.85,100.275,450.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,18045.0
October,14-10-2024,13:45:00,14:59:00,150,25350,24850,33.2,32.95,33.85,30.0,66.15,63.85,99.225,345.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-14 14:59:00,,,18390.0
October,14-10-2024,14:00:00,14:59:00,150,25400,24900,26.55,37.2,24.9,38.8,63.75,63.7,95.625,7.5,FORCE_EXIT_1459,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-14 14:59:00,,,18397.5
October,14-10-2024,14:15:00,14:59:00,150,25400,24900,25.8,36.35,24.9,38.8,62.15,63.7,93.225,-232.5,FORCE_EXIT_1459,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-14 14:59:00,,,18165.0
October,14-10-2024,14:30:00,14:59:00,150,25400,24900,24.65,38.5,24.9,38.8,63.15,63.7,94.725,-82.5,FORCE_EXIT_1459,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-14 14:59:00,,,18082.5
October,14-10-2024,14:45:00,14:59:00,150,25400,24900,25.9,34.65,24.9,38.8,60.55,63.7,90.825,-472.5,FORCE_EXIT_1459,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-14 14:59:00,,,17610.0
October,15-10-2024,09:45:00,09:58:00,150,25400,24900,22.35,23.95,18.45,52.1,46.3,70.55,69.45,-3637.5,PAIR_STOPLOSS_HIT,NIFTY24101725400CE.csv,NIFTY24101724900PE.csv,2024-10-15 09:58:00,,,-3637.5
October,15-10-2024,10:00:00,14:59:00,150,25350,24850,24.45,40.65,11.2,37.5,65.1,48.7,97.65,2460.0,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-15 14:59:00,,,-1177.5
October,15-10-2024,10:15:00,14:59:00,150,25300,24800,29.3,31.8,16.15,27.7,61.1,43.85,91.65,2587.5,FORCE_EXIT_1459,NIFTY24101725300CE.csv,NIFTY24101724800PE.csv,2024-10-15 14:59:00,,,1410.0
October,15-10-2024,10:30:00,14:59:00,150,25250,24750,32.15,35.15,22.7,20.45,67.3,43.15,100.95,3622.5,FORCE_EXIT_1459,NIFTY24101725250CE.csv,NIFTY24101724750PE.csv,2024-10-15 14:59:00,,,5032.5
October,15-10-2024,10:45:00,14:59:00,150,25350,24850,22.65,30.9,11.2,37.5,53.55,48.7,80.325,727.5,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-15 14:59:00,,,5760.0
October,15-10-2024,11:00:00,14:59:00,150,25350,24850,20.35,33.9,11.2,37.5,54.25,48.7,81.375,832.5,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-15 14:59:00,,,6592.5
October,15-10-2024,11:15:00,14:59:00,150,25300,24800,26.65,27.7,16.15,27.7,54.35,43.85,81.525,1575.0,FORCE_EXIT_1459,NIFTY24101725300CE.csv,NIFTY24101724800PE.csv,2024-10-15 14:59:00,,,8167.5
October,15-10-2024,11:30:00,14:59:00,150,25300,24800,23.7,30.8,16.15,27.7,54.5,43.85,81.75,1597.5,FORCE_EXIT_1459,NIFTY24101725300CE.csv,NIFTY24101724800PE.csv,2024-10-15 14:59:00,,,9765.0
October,15-10-2024,11:45:00,14:59:00,150,25300,24800,23.6,30.65,16.15,27.7,54.25,43.85,81.375,1560.0,FORCE_EXIT_1459,NIFTY24101725300CE.csv,NIFTY24101724800PE.csv,2024-10-15 14:59:00,,,11325.0
October,15-10-2024,12:00:00,14:59:00,150,25350,24850,18.8,30.35,11.2,37.5,49.15,48.7,73.725,67.5,FORCE_EXIT_1459,NIFTY24101725350CE.csv,NIFTY24101724850PE.csv,2024-10-15 14:59:00,,,11392.5
